year,page,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13
1983,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1983&p_c=-1514873801&p_stn_num=087031,8,38.5,45.0,28.2,19.3,19.1,12.5,10.7,13.4,15.9,16.7,27.2,18.6
1983,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1983&p_c=-1514873801&p_stn_num=087031,9,26.5,26.3,22.7,21.8,17.7,14.3,11.0,14.8,15.3,18.8,17.7,19.7
1983,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1983&p_c=-1514873801&p_stn_num=087031,10,22.6,25.3,26.5,22.7,18.6,11.7,10.3,16.5,13.9,16.6,15.5,23.0
1983,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1983&p_c=-1514873801&p_stn_num=087031,11,19.0,23.1,32.3,21.4,16.1,13.7,10.6,15.4,12.2,17.6,17.5,25.9
1983,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1983&p_c=-1514873801&p_stn_num=087031,12,18.7,21.9,24.2,17.4,19.4,14.4,12.8,14.0,13.5,18.0,19.6,26.7
1983,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1983&p_c=-1514873801&p_stn_num=087031,13,18.8,24.2,20.9,15.1,20.7,14.1,14.7,17.6,9.8,23.0,20.1,19.1
1983,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1983&p_c=-1514873801&p_stn_num=087031,14,19.0,30.3,20.7,18.4,18.6,13.2,13.6,18.6,12.7,22.2,30.6,31.8
1983,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1983&p_c=-1514873801&p_stn_num=087031,15,20.6,30.6,19.7,14.3,17.5,13.1,14.4,17.3,14.6,14.5,16.1,21.7
1983,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1983&p_c=-1514873801&p_stn_num=087031,16,23.0,43.6,22.0,15.5,13.5,10.6,14.2,18.0,17.7,13.7,12.5,20.6
1983,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1983&p_c=-1514873801&p_stn_num=087031,17,20.7,20.7,24.1,16.2,14.5,11.6,15.2,13.5,17.1,17.2,14.3,20.7
1983,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1983&p_c=-1514873801&p_stn_num=087031,18,18.8,20.5,27.5,17.0,16.6,11.7,15.7,12.5,16.6,18.5,15.6,23.7
1983,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1983&p_c=-1514873801&p_stn_num=087031,19,20.6,22.3,21.5,22.3,19.1,11.8,8.3,12.4,17.5,15.2,16.7,35.4
1983,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1983&p_c=-1514873801&p_stn_num=087031,20,28.9,24.2,22.1,21.3,18.6,17.5,10.6,15.5,16.0,16.6,16.8,40.0
1983,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1983&p_c=-1514873801&p_stn_num=087031,21,24.0,33.8,20.0,24.3,13.2,17.7,13.3,18.0,16.5,16.6,27.2,21.7
1983,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1983&p_c=-1514873801&p_stn_num=087031,22,34.0,34.1,20.8,25.2,15.7,15.2,15.0,13.0,19.9,20.8,25.8,22.6
1983,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1983&p_c=-1514873801&p_stn_num=087031,23,19.5,21.6,18.0,19.2,16.2,12.5,11.2,17.5,15.5,17.5,22.8,22.1
1983,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1983&p_c=-1514873801&p_stn_num=087031,24,19.6,25.8,18.4,19.0,14.7,14.2,12.5,18.6,13.5,20.0,23.9,31.2
1983,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1983&p_c=-1514873801&p_stn_num=087031,25,36.0,33.8,17.6,17.7,15.8,10.1,13.5,16.4,13.5,18.5,16.8,23.2
1983,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1983&p_c=-1514873801&p_stn_num=087031,26,27.3,39.6,17.1,17.7,14.6,10.0,16.0,13.0,19.6,21.1,23.0,20.0
1983,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1983&p_c=-1514873801&p_stn_num=087031,27,22.3,25.2,18.2,17.1,17.4,10.5,12.8,13.5,21.0,22.1,23.7,19.5
1983,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1983&p_c=-1514873801&p_stn_num=087031,28,23.1,26.6,19.1,16.5,17.1,12.1,13.6,13.2,20.2,13.3,25.6,27.7
1983,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1983&p_c=-1514873801&p_stn_num=087031,29,26.4,,25.8,16.3,13.1,8.4,13.7,18.9,19.0,16.2,28.1,32.7
1983,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1983&p_c=-1514873801&p_stn_num=087031,30,25.0,,19.0,18.4,14.2,13.2,14.5,16.0,18.2,16.2,18.8,34.0
1983,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1983&p_c=-1514873801&p_stn_num=087031,31,36.5,,18.4,,14.4,,12.5,18.4,,17.0,,31.0
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,1,26.7,19.7,18.3,18.4,23.9,15.0,14.2,17.4,18.0,19.2,26.3,23.7
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,2,28.0,25.0,18.8,19.2,24.5,17.5,10.1,16.6,18.1,22.4,23.5,28.7
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,3,24.2,28.0,20.6,18.7,18.8,18.5,7.5,18.2,17.7,18.2,19.3,16.7
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,4,20.4,24.9,22.0,17.6,15.5,18.1,13.3,17.1,13.3,18.3,15.5,17.3
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,5,32.8,24.3,28.3,19.7,13.4,17.4,12.6,13.2,14.0,17.6,15.9,17.5
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,6,32.2,32.5,31.7,20.8,14.2,19.2,11.9,18.1,15.8,18.7,18.3,17.2
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,7,22.6,21.0,21.0,17.5,14.6,20.7,9.7,18.6,19.3,23.9,22.9,21.7
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,8,22.8,21.6,19.0,20.6,14.8,16.2,16.9,18.7,15.5,27.2,27.6,21.6
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,9,23.2,20.9,21.0,20.7,16.6,15.5,12.5,16.1,14.7,22.7,32.1,22.3
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,10,22.4,20.0,30.0,21.3,18.2,13.7,15.6,15.3,22.7,17.1,26.3,25.5
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,11,22.5,27.5,22.8,24.5,19.7,13.7,15.9,14.2,12.2,20.5,19.3,21.2
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,12,24.7,34.7,24.1,23.0,17.3,13.2,15.2,13.9,14.7,26.3,17.2,23.4
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,13,26.2,24.2,23.2,22.4,16.5,15.8,12.0,12.8,15.6,18.9,15.3,18.1
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,14,31.4,24.1,20.4,24.3,16.0,17.4,10.7,13.2,16.7,17.3,18.0,24.1
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,15,21.7,35.5,19.6,26.1,17.2,17.4,10.0,13.5,19.0,20.5,16.5,21.9
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,16,23.4,23.3,19.8,19.6,20.3,16.9,15.4,13.0,14.8,11.4,27.4,22.0
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,17,20.4,23.5,29.5,19.9,21.7,14.7,15.1,15.0,14.7,12.8,25.7,24.9
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,18,20.2,28.0,26.7,17.4,21.5,12.7,13.8,13.4,11.7,14.9,29.5,25.1
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,19,21.8,31.2,20.6,16.9,20.7,11.2,11.0,15.2,14.8,17.2,30.2,25.5
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,20,22.0,35.0,20.2,15.7,19.6,11.9,13.5,14.5,13.3,15.8,23.3,20.4
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,21,20.2,21.4,22.5,16.6,19.7,13.8,12.3,14.9,12.5,15.4,22.6,23.1
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,22,20.3,27.7,25.6,20.5,16.1,13.8,10.2,16.8,15.0,19.6,16.7,21.6
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,23,30.5,28.4,26.2,18.5,16.0,16.2,13.3,16.0,15.0,27.2,13.8,27.2
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,24,31.0,20.0,23.9,16.3,15.2,15.4,14.1,16.7,16.3,28.4,17.6,27.3
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,25,19.1,22.0,21.8,16.9,16.1,14.5,13.9,14.3,13.5,17.4,27.5,22.4
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,26,20.0,34.3,17.6,17.8,20.0,12.3,11.2,17.1,14.6,18.2,33.2,18.8
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,27,20.1,37.0,16.2,19.0,18.1,10.7,12.3,12.4,15.9,26.3,30.0,21.3
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,28,22.0,19.0,18.2,16.6,14.7,12.3,11.9,13.0,13.9,16.6,20.5,22.2
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,29,27.4,20.0,25.2,16.3,15.4,13.3,12.8,15.1,12.0,15.6,22.2,26.2
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,30,19.3,,26.6,21.3,20.4,13.0,14.5,17.7,13.7,19.0,18.8,28.3
1984,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1984&p_c=-1514873801&p_stn_num=087031,31,20.7,,16.4,,19.9,,15.6,18.6,,21.7,,24.2
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,1,22.0,19.2,23.5,22.2,20.5,13.9,20.7,12.2,12.3,21.4,20.5,23.8
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,2,19.9,26.5,23.2,19.6,23.2,13.2,18.7,11.1,13.1,16.4,16.5,22.9
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,3,22.2,36.0,23.4,21.9,22.7,14.0,16.7,14.1,14.2,25.8,19.1,26.0
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,4,27.5,28.3,18.2,21.0,25.2,11.7,14.3,15.3,13.6,26.2,24.2,23.9
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,5,22.1,28.2,21.1,22.9,26.5,14.5,14.5,18.0,13.5,19.4,21.2,24.5
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,6,21.3,22.1,18.7,22.1,19.0,13.5,12.9,14.2,14.2,17.9,20.4,26.5
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,7,21.3,19.7,23.0,23.0,18.5,12.5,12.9,14.0,14.1,18.0,20.3,27.3
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,8,23.5,22.2,28.7,22.7,15.7,14.9,12.1,13.0,20.7,19.6,21.0,26.4
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,9,22.5,24.0,28.9,22.2,18.5,12.8,12.0,11.7,20.6,18.0,20.3,21.1
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,10,24.4,21.2,33.0,29.0,20.2,17.0,10.0,11.7,21.7,24.7,28.5,21.0
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,11,20.0,27.6,34.5,31.3,19.5,14.4,14.4,14.2,15.1,20.8,17.4,21.8
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,12,28.8,33.3,35.2,34.1,17.7,14.3,13.5,14.2,16.8,15.3,23.8,18.0
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,13,33.0,26.0,31.7,33.2,22.1,15.6,13.2,16.2,14.5,17.0,27.4,19.1
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,14,43.7,20.3,35.0,27.5,18.0,13.7,13.0,18.3,13.8,19.6,22.5,21.0
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,15,20.9,34.5,35.8,18.9,14.0,14.2,15.7,14.4,16.0,23.0,17.1,29.1
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,16,21.7,20.0,19.4,17.2,15.0,12.9,11.2,13.7,13.6,24.0,21.5,22.4
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,17,20.5,19.0,18.5,15.2,15.7,13.5,12.6,13.6,14.5,19.0,18.0,18.3
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,18,19.0,20.7,19.9,15.3,13.7,11.2,12.0,13.3,14.2,16.6,16.2,22.0
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,19,19.4,27.6,24.5,16.6,14.2,14.3,11.2,11.0,13.5,14.2,18.0,30.4
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,20,20.0,25.0,29.0,16.0,13.4,13.1,12.7,10.6,13.2,14.0,18.1,24.4
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,21,23.6,30.3,25.8,16.4,13.2,11.9,14.7,14.5,14.3,18.5,16.1,22.0
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,22,21.2,29.2,25.4,16.7,16.0,11.2,11.4,16.2,14.5,23.1,19.1,21.0
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,23,21.7,20.0,33.1,19.2,15.7,13.3,11.6,14.7,20.8,14.6,25.0,18.7
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,24,20.6,25.7,19.0,17.8,14.6,14.2,13.5,16.6,24.8,17.3,25.3,22.0
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,25,24.2,23.0,21.6,16.5,15.6,14.7,12.5,15.9,19.4,17.2,21.3,27.1
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,26,35.6,18.5,22.2,19.6,18.3,13.5,11.6,14.7,13.6,18.9,21.5,20.2
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,27,22.9,20.2,24.5,24.1,20.0,15.5,13.0,18.7,13.2,22.0,20.2,17.3
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,28,22.7,23.6,22.4,25.3,20.1,16.0,16.1,13.2,13.7,23.2,20.7,22.2
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,29,28.2,,18.7,25.0,18.7,18.8,13.1,14.6,13.8,25.3,18.8,31.3
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,30,36.9,,21.7,22.3,14.8,17.2,11.2,17.8,16.9,18.0,21.0,28.2
1985,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1985&p_c=-1514873801&p_stn_num=087031,31,22.6,,32.6,,14.6,,12.0,17.0,,17.8,,19.2
1986,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1986&p_c=-1514873801&p_stn_num=087031,1,20.1,34.2,21.0,19.6,15.5,13.6,10.8,15.2,14.4,22.3,19.4,26.5
1986,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1986&p_c=-1514873801&p_stn_num=087031,2,18.0,21.8,21.2,28.7,16.2,15.2,13.4,16.6,16.8,14.6,21.3,28.2
1986,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1986&p_c=-1514873801&p_stn_num=087031,3,20.0,20.3,25.5,28.7,16.0,16.1,16.0,15.6,16.8,14.1,29.5,30.2
1986,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1986&p_c=-1514873801&p_stn_num=087031,4,23.6,23.5,23.2,31.7,16.0,14.9,14.6,14.7,21.3,16.0,30.5,20.5
1986,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1986&p_c=-1514873801&p_stn_num=087031,5,20.0,25.6,26.0,17.7,14.6,12.5,12.8,13.0,18.4,18.3,33.7,24.8
1986,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1986&p_c=-1514873801&p_stn_num=087031,6,22.5,21.7,37.7,16.8,14.1,14.2,14.3,13.6,14.0,18.7,22.0,32.3
1986,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1986&p_c=-1514873801&p_stn_num=087031,7,31.1,30.3,37.4,18.0,20.7,16.4,12.8,13.3,13.8,14.6,16.7,25.2
1986,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1986&p_c=-1514873801&p_stn_num=087031,8,20.6,38.7,19.4,20.3,19.8,14.1,10.8,14.4,13.7,14.6,17.2,18.2
1986,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1986&p_c=-1514873801&p_stn_num=087031,9,18.5,24.3,18.8,18.3,18.9,14.0,9.9,15.4,14.9,16.3,18.1,19.7
1986,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1986&p_c=-1514873801&p_stn_num=087031,10,20.2,21.3,18.4,27.5,15.3,13.3,12.6,10.4,16.6,14.2,20.2,28.7
1986,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1986&p_c=-1514873801&p_stn_num=087031,11,23.3,20.6,20.4,17.7,17.2,13.3,12.7,10.4,12.9,19.5,15.8,20.2
1986,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1986&p_c=-1514873801&p_stn_num=087031,12,24.4,28.9,25.0,18.6,21.0,13.1,13.2,11.3,13.4,18.2,16.0,18.8
1986,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1986&p_c=-1514873801&p_stn_num=087031,13,21.2,34.6,29.0,21.0,21.0,14.1,12.7,14.4,14.7,20.8,20.5,18.6
1986,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1986&p_c=-1514873801&p_stn_num=087031,14,30.0,35.9,32.6,27.7,15.2,13.2,14.3,13.4,15.6,14.2,28.7,16.7
1986,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=122&p_display_type=dailyDataFile&p_startYear=1986&p_c=-1514873801&p_stn_num=087031,15,27.7,30.3,23.0,25.0,14.5,12.5,16.8,14.7,17.8,19.2,20.2,21.0
